Numero de parejas, Tiempo de ejecuci�n
280, 0.01617180 
280, 0.02074450 
280, 0.01598370 
280, 0.02896090 
280, 0.01820990 
280, 0.03870490 
280, 0.02246510 
290, 0.01470970 
290, 0.03677300 
290, 0.01438030 
290, 0.01811230 
290, 0.01490280 
290, 0.01631130 
290, 0.02262990 
290, 0.01753730 
290, 0.01951080 
290, 0.01546660 
290, 0.01509530 
290, 0.01370820 
290, 0.02137850 
290, 0.02642310 
290, 0.01933190 
290, 0.01465020 
290, 0.02370720 
290, 0.01685150 
290, 0.01592410 
290, 0.02065500 
290, 0.01271880 
290, 0.01518850 
290, 0.01508160 
290, 0.02430140 
290, 0.01385610 
290, 0.01372400 
290, 0.02562810 
290, 0.01392640 
290, 0.01671120 
290, 0.01609730 
290, 0.01527170 
290, 0.01576670 
290, 0.01441420 
290, 0.01486970 
290, 0.01617020 
290, 0.01577260 
290, 0.01442610 
290, 0.01430050 
290, 0.01431370 
290, 0.01394240 
290, 0.02937130 
290, 0.01450510 
290, 0.01538390 
290, 0.01383480 
290, 0.01425850 
290, 0.01436240 
290, 0.01401510 
290, 0.01386090 
290, 0.01472220 
290, 0.01508090 
300, 0.01831840 
300, 0.01952010 
300, 0.02004680 
300, 0.01767260 
300, 0.01780110 
300, 0.02343710 
300, 0.01912680 
300, 0.02134420 
300, 0.01941600 
300, 0.02069300 
300, 0.02130520 
300, 0.02334320 
300, 0.02177460 
300, 0.02178410 
300, 0.02008270 
300, 0.03081620 
300, 0.01734810 
300, 0.01737470 
300, 0.01771420 
300, 0.01724630 
300, 0.01815700 
300, 0.01675130 
300, 0.01881130 
300, 0.01740390 
300, 0.01689090 
300, 0.01720540 
300, 0.01705690 
300, 0.01670380 
300, 0.01741060 
300, 0.01877460 
300, 0.01786720 
300, 0.02219190 
300, 0.01834190 
300, 0.02648460 
300, 0.02124960 
300, 0.02215230 
300, 0.02572640 
300, 0.01649250 
300, 0.01988340 
300, 0.01755820 
300, 0.01856230 
300, 0.01814460 
300, 0.01752000 
300, 0.01895850 
300, 0.02122130 
300, 0.01889480 
300, 0.02116800 
300, 0.01716950 
300, 0.01912580 
300, 0.01820770 
310, 0.02591180 
310, 0.01870620 
310, 0.01950690 
310, 0.01826910 
310, 0.02192710 
310, 0.01992950 
310, 0.02281050 
310, 0.02711340 
310, 0.04663430 
310, 0.03414440 
310, 0.06061280 
310, 0.04175550 
310, 0.03569550 
310, 0.04139390 
310, 0.04400400 
310, 0.04224520 
310, 0.03826790 
310, 0.03105190 
310, 0.04123230 
310, 0.05275090 
310, 0.03608650 
310, 0.03810790 
310, 0.07362390 
310, 0.04019410 
310, 0.06874210 
310, 0.05699640 
310, 0.05527650 
310, 0.03859360 
310, 0.07350120 
310, 0.03224920 
310, 0.04899740 
310, 0.04018980 
310, 0.02872060 
310, 0.02460860 
310, 0.03498750 
310, 0.03162870 
310, 0.04059440 
310, 0.04848930 
310, 0.03713380 
310, 0.07077620 
310, 0.09906950 
310, 0.05787270 
310, 0.04360630 
310, 0.05313960 
310, 0.05326970 
310, 0.04364150 
310, 0.04375260 
310, 0.03396440 
310, 0.04726830 
310, 0.03104630 
320, 0.05854250 
320, 0.04065140 
320, 0.04152270 
320, 0.05984300 
320, 0.05500370 
320, 0.03665420 
320, 0.05245760 
320, 0.04207780 
320, 0.03792760 
320, 0.04103530 
320, 0.05291930 
320, 0.04687790 
320, 0.02495400 
320, 0.05575690 
320, 0.04362680 
320, 0.03356250 
320, 0.05372180 
320, 0.03469800 
320, 0.03521930 
320, 0.03834160 
320, 0.06907510 
320, 0.04747070 
320, 0.05316810 
320, 0.03813490 
320, 0.05882410 
320, 0.05571620 
320, 0.02597640 
320, 0.04378440 
320, 0.02410880 
320, 0.03212000 
320, 0.03665030 
320, 0.02984210 
320, 0.04649580 
320, 0.05254880 
320, 0.05020770 
320, 0.04107860 
320, 0.03356130 
320, 0.03306370 
320, 0.02379390 
320, 0.03931060 
320, 0.04205470 
320, 0.04260210 
320, 0.04192500 
320, 0.04238450 
320, 0.02247930 
320, 0.03935020 
320, 0.02896600 
320, 0.01932660 
320, 0.03619450 
320, 0.03994630 
330, 0.03037520 
330, 0.04545370 
330, 0.04283690 
330, 0.02742570 
330, 0.02504470 
330, 0.02761680 
330, 0.03570690 
330, 0.03767120 
330, 0.02446300 
330, 0.02820070 
330, 0.02624540 
330, 0.03175110 
330, 0.04429270 
330, 0.04749690 
330, 0.02252760 
330, 0.02300960 
330, 0.04206400 
330, 0.04320430 
330, 0.02685180 
330, 0.03899850 
330, 0.02341100 
330, 0.04912650 
330, 0.04289110 
330, 0.02467090 
330, 0.03874880 
330, 0.03101180 
330, 0.03860730 
330, 0.03652460 
330, 0.02455400 
330, 0.03651960 
330, 0.04938690 
330, 0.04793810 
330, 0.02527580 
330, 0.03478260 
330, 0.03004860 
330, 0.03272170 
330, 0.04308740 
330, 0.03537670 
330, 0.02485330 
330, 0.04650120 
330, 0.04163970 
330, 0.02799200 
330, 0.04848540 
330, 0.04524010 
330, 0.02716190 
330, 0.03001200 
330, 0.04538060 
330, 0.05438490 
330, 0.05154920 
330, 0.03751320 
340, 0.04149150 
340, 0.04922140 
340, 0.03504080 
340, 0.05594300 
340, 0.03563670 
340, 0.07028990 
340, 0.06588750 
340, 0.06693340 
340, 0.02657080 
340, 0.02861230 
340, 0.07266780 
340, 0.07514440 
340, 0.03317370 
340, 0.04509290 
340, 0.03922450 
340, 0.06343640 
340, 0.04556000 
340, 0.02611580 
340, 0.03313960 
340, 0.05071280 
340, 0.02906210 
340, 0.02705450 
340, 0.03138500 
340, 0.04130380 
340, 0.03648780 
340, 0.05831140 
340, 0.03668750 
340, 0.05866790 
340, 0.06258100 
340, 0.03504240 
340, 0.06777350 
340, 0.07690510 
340, 0.05724740 
340, 0.05096400 
340, 0.04501240 
340, 0.06722920 
340, 0.06210490 
340, 0.09723940 
340, 0.05385360 
340, 0.04168560 
340, 0.03454080 
340, 0.02928690 
340, 0.05521290 
340, 0.07288790 
340, 0.04633520 
340, 0.08564290 
340, 0.02638250 
340, 0.04298110 
340, 0.03937550 
340, 0.04013320 
350, 0.04263860 
350, 0.04013530 
350, 0.02460670 
350, 0.03705680 
350, 0.03902950 
350, 0.02816120 
350, 0.09243480 
350, 0.07414990 
350, 0.03425310 
350, 0.06363840 
350, 0.08815590 
350, 0.04249600 
350, 0.06610540 
350, 0.04165460 
350, 0.04631030 
350, 0.08439690 
350, 0.05323550 
350, 0.04845210 
350, 0.05439570 
350, 0.06567990 
350, 0.03920460 
350, 0.05092470 
350, 0.09110880 
350, 0.05785190 
350, 0.04787550 
350, 0.02971040 
350, 0.08309120 
350, 0.04492920 
350, 0.02941240 
350, 0.07572330 
350, 0.02882320 
350, 0.03704660 
350, 0.03275060 
350, 0.04610620 
350, 0.09199630 
350, 0.02620600 
350, 0.10366370 
350, 0.02927370 
350, 0.06724270 
350, 0.04903720 
350, 0.04534670 
350, 0.12275530 
350, 0.09189400 
350, 0.04064900 
350, 0.06511900 
350, 0.05955030 
350, 0.05637280 
350, 0.05354570 
350, 0.04656840 
350, 0.05271240 
360, 0.02653800 
360, 0.05211620 
360, 0.03387140 
360, 0.02735060 
360, 0.05260170 
360, 0.06184410 
360, 0.02752900 
360, 0.04066100 
360, 0.04657920 
360, 0.06028930 
360, 0.03957940 
360, 0.03217400 
360, 0.02880690 
360, 0.02625200 
360, 0.05345770 
360, 0.03019230 
360, 0.05598080 
360, 0.05595410 
360, 0.06109580 
360, 0.04373120 
360, 0.05376730 
360, 0.05331660 
360, 0.04633380 
360, 0.04340770 
360, 0.06603490 
360, 0.03588940 
360, 0.04237740 
360, 0.06592960 
360, 0.03299150 
360, 0.03957470 
360, 0.03475110 
360, 0.09270210 
360, 0.08736790 
360, 0.08860490 
360, 0.05803200 
360, 0.03242490 
360, 0.06124760 
360, 0.06517840 
360, 0.04750580 
360, 0.04015610 
360, 0.07488610 
360, 0.04553580 
360, 0.03146650 
360, 0.05795680 
360, 0.03562500 
360, 0.05565220 
360, 0.05362450 
360, 0.04812710 
360, 0.04769910 
360, 0.03718960 
370, 0.05246980 
370, 0.05504410 
370, 0.04657030 
370, 0.05353940 
370, 0.05439210 
370, 0.03487860 
370, 0.04551250 
370, 0.04974620 
370, 0.02686930 
370, 0.05057830 
370, 0.05531600 
370, 0.04153960 
370, 0.03557370 
370, 0.05478270 
370, 0.04960110 
370, 0.04620370 
370, 0.05076070 
370, 0.03065980 
370, 0.04510210 
370, 0.04496660 
370, 0.05486000 
370, 0.05069580 
370, 0.04719270 
370, 0.02583400 
370, 0.04515790 
370, 0.03283100 
370, 0.04612800 
370, 0.03202200 
370, 0.05243970 
370, 0.02733510 
370, 0.05946730 
370, 0.02674930 
370, 0.05254720 
370, 0.02634650 
370, 0.03124550 
370, 0.02879180 
370, 0.05136290 
370, 0.04184120 
370, 0.04766090 
370, 0.04058590 
370, 0.03196170 
370, 0.04211970 
370, 0.05634150 
370, 0.03584890 
370, 0.05150570 
370, 0.03164940 
370, 0.03254880 
370, 0.05553580 
370, 0.04078550 
370, 0.05352670 
380, 0.05546580 
380, 0.02811170 
380, 0.04947260 
380, 0.05700650 
380, 0.04866150 
380, 0.05111000 
380, 0.03462030 
380, 0.04305640 
380, 0.04868020 
380, 0.03176970 
380, 0.03086120 
380, 0.03748950 
380, 0.02702820 
380, 0.06165580 
380, 0.06626680 
380, 0.04920670 
380, 0.03624310 
380, 0.06270690 
380, 0.04370520 
380, 0.04512610 
380, 0.03154320 
380, 0.05605250 
380, 0.04035950 
380, 0.03760790 
380, 0.03987910 
380, 0.03814310 
380, 0.06030560 
380, 0.05821900 
380, 0.05242050 
380, 0.04308990 
380, 0.05076740 
380, 0.04958580 
380, 0.04595780 
380, 0.06135930 
380, 0.05913870 
380, 0.05342940 
380, 0.05033760 
380, 0.04805580 
380, 0.03814070 
380, 0.04006610 
380, 0.04490530 
380, 0.05029350 
380, 0.02972770 
380, 0.05120480 
380, 0.04130820 
380, 0.03372250 
380, 0.03874810 
380, 0.04548450 
380, 0.02732620 
380, 0.02680720 
390, 0.04258300 
390, 0.05721360 
390, 0.04785570 
390, 0.05946410 
390, 0.05580940 
390, 0.04517170 
390, 0.03392360 
390, 0.05644310 
390, 0.05999940 
390, 0.05772460 
390, 0.04239200 
390, 0.04029040 
390, 0.05035250 
390, 0.05146180 
390, 0.04995740 
390, 0.08658260 
390, 0.08932790 
390, 0.09540370 
390, 0.10506000 
390, 0.06397450 
390, 0.03658300 
390, 0.08807780 
390, 0.06329290 
390, 0.10410920 
390, 0.06204160 
390, 0.04151160 
390, 0.05034170 
390, 0.08845230 
390, 0.05022510 
390, 0.06382300 
390, 0.06439350 
390, 0.04623760 
390, 0.06280070 
390, 0.04028010 
390, 0.04002970 
390, 0.03838940 
390, 0.03162030 
390, 0.03432840 
390, 0.06315520 
390, 0.02956590 
390, 0.05414460 
390, 0.02876910 
390, 0.04831080 
390, 0.06029660 
390, 0.05773140 
390, 0.04647240 
390, 0.05215290 
390, 0.05140920 
390, 0.04700330 
390, 0.04144170 
400, 0.07567510 
400, 0.07179790 
400, 0.05314240 
400, 0.06955170 
400, 0.06523040 
400, 0.05525350 
400, 0.07349740 
400, 0.05099480 
400, 0.04681950 
400, 0.05755130 
400, 0.08007090 
400, 0.04697540 
400, 0.07963960 
400, 0.05560160 
400, 0.07100060 
400, 0.06475800 
400, 0.06527140 
400, 0.05194070 
400, 0.06737110 
400, 0.07102520 
400, 0.06704990 
400, 0.07548360 
400, 0.07723400 
400, 0.08248530 
400, 0.07482060 
400, 0.06694720 
400, 0.07191080 
400, 0.07601710 
400, 0.07376360 
400, 0.06030410 
400, 0.07114970 
400, 0.07441760 
400, 0.07639300 
400, 0.07946800 
400, 0.07002580 
400, 0.06991770 
400, 0.07373640 
400, 0.07323170 
400, 0.06969530 
400, 0.05197270 
400, 0.04248040 
400, 0.08134840 
400, 0.08321740 
400, 0.07909250 
400, 0.07051910 
400, 0.07563220 
400, 0.07454970 
400, 0.07599950 
400, 0.06514980 
400, 0.07704280 
410, 0.06831470 
410, 0.07352320 
410, 0.03462320 
410, 0.05123500 
410, 0.06387390 
410, 0.06549330 
410, 0.04665720 
410, 0.06733850 
410, 0.05482070 
410, 0.05221100 
410, 0.06484050 
410, 0.04893580 
410, 0.04472600 
410, 0.06225010 
410, 0.03584160 
410, 0.06256020 
410, 0.05258620 
410, 0.05680440 
410, 0.06058520 
410, 0.06398000 
410, 0.07225290 
410, 0.07537770 
410, 0.03496470 
410, 0.04143870 
410, 0.06572210 
410, 0.06367350 
410, 0.07189400 
410, 0.06944780 
410, 0.06443810 
410, 0.06442140 
410, 0.06067040 
410, 0.05533670 
410, 0.05863030 
410, 0.06123500 
410, 0.05382540 
410, 0.06617970 
410, 0.06715850 
410, 0.03243040 
410, 0.07288100 
410, 0.06137720 
410, 0.05878180 
410, 0.06530510 
410, 0.05623350 
410, 0.07156060 
410, 0.05526340 
410, 0.06426740 
410, 0.06076640 
410, 0.03457840 
410, 0.06791230 
410, 0.06743680 
420, 0.06980100 
420, 0.06502300 
420, 0.06901140 
420, 0.06888500 
420, 0.06463340 
420, 0.03950110 
420, 0.07061100 
420, 0.06402100 
420, 0.07179970 
420, 0.05725950 
420, 0.05932750 
420, 0.07402700 
420, 0.06847410 
420, 0.06184930 
420, 0.06130810 
420, 0.05066940 
420, 0.05213920 
420, 0.04503230 
420, 0.04330770 
420, 0.06217500 
420, 0.06357930 
420, 0.05902860 
420, 0.04177920 
420, 0.06134090 
420, 0.06399570 
420, 0.06286460 
420, 0.03832400 
420, 0.07077670 
420, 0.06409000 
420, 0.04999720 
420, 0.04766870 
420, 0.07130100 
420, 0.07778630 
420, 0.06667630 
420, 0.05886360 
420, 0.05654270 
420, 0.07146230 
420, 0.06915120 
420, 0.06374830 
420, 0.03669940 
420, 0.04321910 
420, 0.04739490 
420, 0.07525110 
420, 0.07118570 
420, 0.06524670 
420, 0.07325980 
420, 0.07086720 
420, 0.05584470 
420, 0.06670410 
420, 0.06910120 
430, 0.07400130 
430, 0.07678150 
430, 0.07231520 
430, 0.06052490 
430, 0.06456510 
430, 0.06968710 
430, 0.07252420 
430, 0.04842140 
430, 0.06840730 
430, 0.04673890 
430, 0.07757150 
430, 0.06085730 
430, 0.06964700 
430, 0.03672410 
430, 0.06629960 
430, 0.06337420 
430, 0.07960050 
430, 0.07354100 
430, 0.05455950 
430, 0.04359610 
430, 0.07972440 
430, 0.07040880 
430, 0.04505360 
430, 0.07513360 
430, 0.06571750 
430, 0.05589660 
430, 0.07003990 
430, 0.06901350 
430, 0.06071470 
430, 0.07546160 
430, 0.06564970 
430, 0.06834260 
430, 0.07606960 
430, 0.07280610 
430, 0.05435080 
430, 0.07353390 
430, 0.06688450 
430, 0.07080290 
430, 0.07758590 
430, 0.04458310 
430, 0.06069220 
430, 0.05950040 
430, 0.05836550 
430, 0.07047320 
430, 0.07434530 
430, 0.06345250 
430, 0.05568160 
430, 0.06441370 
430, 0.07028000 
430, 0.06906430 
440, 0.07885390 
440, 0.06811620 
440, 0.06448730 
440, 0.04419510 
440, 0.05014940 
440, 0.07235320 
440, 0.07197330 
440, 0.05930490 
440, 0.07769720 
440, 0.06085710 
440, 0.07201090 
440, 0.07841810 
440, 0.07668460 
440, 0.06171950 
440, 0.08006190 
440, 0.04395150 
440, 0.06499550 
440, 0.06282190 
440, 0.09907650 
440, 0.04798960 
440, 0.06112640 
440, 0.04615600 
440, 0.06077960 
440, 0.06270880 
440, 0.08395550 
440, 0.05292470 
440, 0.08435950 
440, 0.05954230 
440, 0.06256750 
440, 0.06214490 
440, 0.05676330 
440, 0.04697790 
440, 0.08411560 
440, 0.06328250 
440, 0.06582880 
440, 0.04998790 
440, 0.04832880 
440, 0.06823140 
440, 0.07057090 
440, 0.09530700 
440, 0.11669360 
440, 0.10312090 
440, 0.10458060 
440, 0.06543780 
440, 0.11361750 
440, 0.11398450 
440, 0.12109260 
440, 0.09033820 
440, 0.09594670 
440, 0.06237430 
450, 0.08004940 
450, 0.05448730 
450, 0.06017280 
450, 0.09903670 
450, 0.09965690 
450, 0.08149240 
450, 0.08006650 
450, 0.08173900 
450, 0.05942300 
450, 0.07553500 
450, 0.07566940 
450, 0.06673960 
450, 0.05690270 
450, 0.06290260 
450, 0.07401930 
450, 0.07462010 
450, 0.07569640 
450, 0.07433670 
450, 0.06802820 
450, 0.07609000 
450, 0.06731120 
450, 0.06498630 
450, 0.08240820 
450, 0.07454660 
450, 0.05888270 
450, 0.07499450 
450, 0.06008870 
450, 0.06098440 
450, 0.06610370 
450, 0.07763600 
450, 0.06597740 
450, 0.06732680 
450, 0.04253930 
450, 0.07653890 
450, 0.07720950 
450, 0.06896430 
450, 0.08557680 
450, 0.06808540 
450, 0.04329960 
450, 0.07141270 
450, 0.07344830 
450, 0.07793840 
450, 0.07423040 
450, 0.08660490 
450, 0.05213570 
450, 0.07240650 
450, 0.07198920 
450, 0.07861500 
450, 0.06830250 
450, 0.07486490 
460, 0.07478380 
460, 0.07214430 
460, 0.08549510 
460, 0.06498020 
460, 0.06083200 
460, 0.07622300 
460, 0.08497550 
460, 0.06491380 
460, 0.07434560 
460, 0.08565430 
460, 0.07812270 
460, 0.07632490 
460, 0.07009100 
460, 0.07728420 
460, 0.06815920 
460, 0.09024830 
460, 0.07347100 
460, 0.08054690 
460, 0.04403630 
460, 0.07409830 
460, 0.06789840 
460, 0.06103360 
460, 0.05618750 
460, 0.08211730 
460, 0.05387720 
460, 0.05373500 
460, 0.05508680 
460, 0.08208480 
460, 0.07847090 
460, 0.06844100 
460, 0.05139040 
460, 0.08443800 
460, 0.07743050 
460, 0.06927320 
460, 0.07807580 
460, 0.04697810 
460, 0.06862640 
460, 0.06623040 
460, 0.05200830 
460, 0.05936710 
460, 0.06080670 
460, 0.06028540 
460, 0.05409240 
460, 0.05940640 
460, 0.07435410 
460, 0.05602620 
460, 0.07873580 
460, 0.06400200 
460, 0.07644590 
460, 0.06846170 
470, 0.05659440 
470, 0.08094010 
470, 0.07269890 
470, 0.05936430 
470, 0.09099910 
470, 0.11181060 
470, 0.08576170 
470, 0.08530870 
470, 0.08069200 
470, 0.08406030 
470, 0.07033100 
470, 0.07762910 
470, 0.06219560 
470, 0.08340870 
470, 0.08653400 
470, 0.06592690 
470, 0.07316560 
470, 0.08783740 
470, 0.08135960 
470, 0.08945440 
470, 0.06745460 
470, 0.08633670 
470, 0.09186380 
470, 0.05314260 
470, 0.07737030 
470, 0.08750710 
470, 0.09718980 
470, 0.06699370 
470, 0.08184050 
470, 0.08649050 
470, 0.07470390 
470, 0.04313740 
470, 0.04620070 
470, 0.04779600 
470, 0.04317690 
470, 0.08457480 
470, 0.04872850 
470, 0.06660100 
470, 0.08414590 
470, 0.08006490 
470, 0.06522620 
470, 0.08575770 
470, 0.07890240 
470, 0.08784420 
470, 0.06090400 
470, 0.07147620 
470, 0.07763470 
470, 0.07472680 
470, 0.04962060 
470, 0.05817960 
480, 0.09614850 
480, 0.08366330 
480, 0.06956360 
480, 0.08753660 
480, 0.10995540 
480, 0.09996620 
480, 0.07378880 
480, 0.09214900 
480, 0.07720500 
480, 0.09437730 
480, 0.07773240 
480, 0.10121340 
480, 0.09247390 
480, 0.09248650 
480, 0.08990860 
480, 0.09643540 
480, 0.05047480 
480, 0.06276220 
480, 0.09228590 
480, 0.08969700 
480, 0.10372420 
480, 0.10278140 
480, 0.08113170 
480, 0.05526640 
480, 0.05640110 
480, 0.07572570 
480, 0.10063780 
480, 0.07817690 
480, 0.09667720 
480, 0.07156470 
480, 0.09124190 
480, 0.06057940 
480, 0.08047140 
480, 0.05313580 
480, 0.08867300 
480, 0.09149400 
480, 0.09903950 
480, 0.08428070 
480, 0.09240580 
480, 0.09136320 
480, 0.11155910 
480, 0.06922830 
480, 0.06814880 
480, 0.06435950 
480, 0.08807810 
480, 0.07157530 
480, 0.05486370 
480, 0.08472610 
480, 0.08149960 
480, 0.07886950 
490, 0.08918660 
490, 0.08494640 
490, 0.10505420 
490, 0.07259750 
490, 0.09580840 
490, 0.09662440 
490, 0.08913480 
490, 0.08210570 
490, 0.05749570 
490, 0.08326260 
490, 0.07339460 
490, 0.08483040 
490, 0.09650130 
490, 0.06975210 
490, 0.09587850 
490, 0.08265940 
490, 0.08814910 
490, 0.06414860 
490, 0.05619430 
490, 0.09085200 
490, 0.06559180 
490, 0.09074120 
490, 0.07930760 
490, 0.07009340 
490, 0.08119160 
490, 0.09157410 
490, 0.09506390 
490, 0.07917880 
490, 0.05814260 
490, 0.10379780 
490, 0.09007470 
490, 0.09011810 
490, 0.08880800 
490, 0.06724460 
490, 0.11041270 
490, 0.04795560 
490, 0.07544960 
490, 0.10519390 
490, 0.09735160 
490, 0.06527190 
490, 0.08715170 
490, 0.07362780 
490, 0.05036090 
490, 0.05548690 
490, 0.07259280 
490, 0.08263510 
490, 0.10776930 
490, 0.06115510 
490, 0.08017210 
490, 0.06242660 
500, 0.08136320 
500, 0.06684380 
500, 0.09988010 
500, 0.08118760 
500, 0.07935110 
500, 0.09501350 
500, 0.09523660 
500, 0.07306480 
500, 0.05301910 
500, 0.04806310 
500, 0.05040400 
500, 0.05421830 
500, 0.09437970 
500, 0.09972550 
500, 0.08514980 
500, 0.08337400 
500, 0.08934800 
500, 0.07175000 
500, 0.08668900 
500, 0.08915210 
500, 0.09053400 
500, 0.09499720 
500, 0.08655160 
500, 0.09773620 
500, 0.08497930 
500, 0.08919420 
500, 0.08465480 
500, 0.07914080 
500, 0.09113770 
500, 0.08529630 
500, 0.08762710 
500, 0.10401240 
500, 0.10951770 
500, 0.10023030 
500, 0.09931210 
500, 0.07031720 
500, 0.07170260 
500, 0.08022920 
500, 0.06794630 
500, 0.09173900 
500, 0.09004850 
500, 0.08462080 
500, 0.08998260 
500, 0.09048770 
500, 0.09179420 
500, 0.09177500 
500, 0.06821700 
500, 0.07797180 
500, 0.09547560 
500, 0.09265980 
510, 0.05026630 
510, 0.08972030 
510, 0.08373630 
510, 0.08801960 
510, 0.09354880 
510, 0.10037600 
510, 0.06514140 
510, 0.05961560 
510, 0.09945560 
510, 0.09602000 
510, 0.07613480 
510, 0.10744490 
510, 0.11754390 
510, 0.06742480 
510, 0.07403610 
510, 0.10493980 
510, 0.10493100 
510, 0.09828720 
510, 0.09940660 
510, 0.12991970 
510, 0.08542360 
510, 0.09995110 
510, 0.05221940 
510, 0.08938230 
510, 0.09810910 
510, 0.08509430 
510, 0.08835080 
510, 0.06950540 
510, 0.08600390 
510, 0.10001020 
510, 0.06369380 
510, 0.12772910 
510, 0.06705190 
510, 0.05591000 
510, 0.05988210 
510, 0.05277880 
510, 0.07602860 
510, 0.09316030 
510, 0.07490330 
510, 0.06566570 
510, 0.08014970 
510, 0.09063480 
510, 0.08079210 
510, 0.11613610 
510, 0.08794110 
510, 0.06086280 
510, 0.06241380 
510, 0.05729980 
510, 0.07540800 
510, 0.05853050 
520, 0.11003220 
520, 0.10053730 
520, 0.10630910 
520, 0.11350890 
520, 0.10588190 
520, 0.07844100 
520, 0.11222380 
520, 0.10860750 
520, 0.05718010 
520, 0.07613620 
520, 0.10026600 
520, 0.10989340 
520, 0.06883570 
520, 0.11667720 
520, 0.09558910 
520, 0.11887570 
520, 0.11782110 
520, 0.11358160 
520, 0.08614990 
520, 0.10839540 
520, 0.11416930 
520, 0.11058560 
520, 0.10870640 
520, 0.11084120 
520, 0.10186880 
520, 0.09770190 
520, 0.12642230 
520, 0.09749030 
520, 0.10188250 
520, 0.10450860 
520, 0.09848980 
520, 0.11617680 
520, 0.08453530 
520, 0.10281880 
520, 0.09845290 
520, 0.09016640 
520, 0.11072260 
520, 0.11089320 
520, 0.07853670 
520, 0.10933980 
520, 0.10666430 
520, 0.07794360 
520, 0.06655420 
520, 0.10936940 
520, 0.11341030 
520, 0.11254410 
520, 0.07820620 
520, 0.10986050 
520, 0.18806360 
520, 0.09575340 
530, 0.07871000 
530, 0.09536570 
530, 0.10581640 
530, 0.11333490 
530, 0.11233260 
530, 0.09086380 
530, 0.10566280 
530, 0.09316400 
530, 0.11601290 
530, 0.09234480 
530, 0.11809390 
530, 0.11412320 
530, 0.11328020 
530, 0.07018270 
530, 0.06217800 
530, 0.07907640 
530, 0.08928750 
530, 0.11156930 
530, 0.12078090 
530, 0.09390960 
530, 0.12505780 
530, 0.10552680 
530, 0.11282540 
530, 0.11287860 
530, 0.11418870 
530, 0.09411780 
530, 0.11124010 
530, 0.06831220 
530, 0.06184250 
530, 0.08059460 
530, 0.11984010 
530, 0.11281170 
530, 0.10685080 
530, 0.09677580 
530, 0.11052380 
530, 0.11077300 
530, 0.09621980 
530, 0.08270880 
530, 0.11044490 
530, 0.09173230 
530, 0.12028240 
530, 0.09550680 
530, 0.11222800 
530, 0.10760730 
530, 0.10174990 
530, 0.10675800 
530, 0.11261870 
530, 0.11553960 
530, 0.09573110 
530, 0.11083830 
540, 0.09584040 
540, 0.12229180 
540, 0.09639000 
540, 0.13072880 
540, 0.16439170 
540, 0.09736790 
540, 0.10060090 
540, 0.14100150 
540, 0.13014970 
540, 0.12539390 
540, 0.12312260 
540, 0.12059070 
540, 0.12281380 
540, 0.12427210 
540, 0.12531140 
540, 0.10422150 
540, 0.16081210 
540, 0.07335170 
540, 0.12913080 
540, 0.07150800 
540, 0.08720760 
540, 0.12182230 
540, 0.12671660 
540, 0.09163490 
540, 0.10478380 
540, 0.06670530 
540, 0.12410810 
540, 0.10526010 
540, 0.10904150 
540, 0.10636390 
540, 0.18477200 
540, 0.09335020 
540, 0.08499240 
540, 0.11960850 
540, 0.10315710 
540, 0.11476760 
540, 0.12879050 
540, 0.10047480 
540, 0.11738910 
540, 0.07581200 
540, 0.13100000 
540, 0.12632480 
540, 0.11394310 
540, 0.11265360 
540, 0.13085760 
540, 0.12553860 
540, 0.07838840 
540, 0.12173860 
540, 0.12037780 
540, 0.12628560 
550, 0.09971200 
550, 0.08790750 
550, 0.09016450 
550, 0.10268880 
550, 0.11498040 
550, 0.08514670 
550, 0.10929530 
550, 0.10253150 
550, 0.08232770 
550, 0.11324140 
550, 0.11290180 
550, 0.10415280 
550, 0.09340420 
550, 0.11201850 
550, 0.11605670 
550, 0.10492820 
550, 0.10331200 
550, 0.10864420 
550, 0.10066940 
550, 0.11319130 
550, 0.11380820 
550, 0.11023130 
550, 0.10382180 
550, 0.10891380 
550, 0.10342580 
550, 0.11041170 
550, 0.07910430 
550, 0.09558260 
550, 0.11112080 
550, 0.10542930 
550, 0.10601460 
550, 0.09141300 
550, 0.07955020 
550, 0.11378470 
550, 0.14988950 
550, 0.08136890 
550, 0.10620960 
550, 0.11325660 
550, 0.10013170 
550, 0.10482460 
550, 0.11303740 
550, 0.07744400 
550, 0.07565730 
550, 0.12639350 
550, 0.08061830 
550, 0.07614960 
550, 0.10332880 
550, 0.07018630 
550, 0.08488200 
550, 0.06535360 
560, 0.13742070 
560, 0.13839360 
560, 0.10541870 
560, 0.12243190 
560, 0.12676970 
560, 0.13486700 
560, 0.12998820 
560, 0.13830020 
560, 0.13484580 
560, 0.10060400 
560, 0.12840000 
560, 0.13901970 
560, 0.11199750 
560, 0.09401500 
560, 0.09128400 
560, 0.11608360 
560, 0.13312050 
560, 0.12707360 
560, 0.13369290 
560, 0.12313940 
560, 0.12279500 
560, 0.13000510 
560, 0.13401220 
560, 0.12440220 
560, 0.12786710 
560, 0.11185050 
560, 0.14047830 
560, 0.10058160 
560, 0.12111310 
560, 0.15245040 
560, 0.13906120 
560, 0.12684090 
560, 0.14282450 
560, 0.11089870 
560, 0.13193200 
560, 0.13924540 
560, 0.12844060 
560, 0.12713940 
560, 0.09865120 
560, 0.07914430 
