Numero de parejas, Tiempo de ejecución
700, 0.09529920 
700, 0.09844990 
700, 0.09884310 
700, 0.09316480 
700, 0.08937910 
700, 0.08875600 
700, 0.08678290 
700, 0.08130460 
700, 0.08826590 
700, 0.09113430 
710, 0.09050470 
710, 0.09827590 
710, 0.10697570 
710, 0.10606490 
710, 0.09555670 
710, 0.09750590 
710, 0.09741890 
710, 0.08804840 
710, 0.08531270 
710, 0.08635680 
710, 0.08616990 
710, 0.08486430 
710, 0.08238020 
710, 0.08602840 
710, 0.08769740 
710, 0.08427880 
710, 0.08239170 
710, 0.08767670 
710, 0.08625950 
710, 0.08354230 
720, 0.08672560 
720, 0.09271020 
720, 0.09314520 
720, 0.08928660 
720, 0.09676150 
720, 0.09943920 
720, 0.09796590 
720, 0.10337550 
720, 0.09681090 
720, 0.09098660 
720, 0.08906560 
720, 0.08185510 
720, 0.09079290 
720, 0.08635140 
720, 0.08537270 
720, 0.08255710 
720, 0.08543480 
720, 0.08527810 
720, 0.08113670 
720, 0.08297010 
730, 0.09738630 
730, 0.09312960 
730, 0.09422700 
730, 0.10170830 
730, 0.10036050 
730, 0.09278650 
730, 0.09229220 
730, 0.09898980 
730, 0.09946630 
730, 0.09473500 
730, 0.09210430 
730, 0.09822530 
730, 0.09579150 
730, 0.09175810 
730, 0.09318180 
730, 0.10077840 
730, 0.10351810 
730, 0.09631890 
730, 0.09765610 
730, 0.10373560 
740, 0.09487790 
740, 0.09332280 
740, 0.10080650 
740, 0.09640080 
740, 0.09576550 
740, 0.09156740 
740, 0.09848150 
740, 0.10484150 
740, 0.09265690 
740, 0.09678950 
740, 0.09977270 
740, 0.09480190 
740, 0.09242980 
740, 0.10562150 
740, 0.09996970 
740, 0.09385870 
740, 0.09029460 
740, 0.09644850 
740, 0.09452670 
740, 0.09191880 
750, 0.09850390 
750, 0.10424980 
750, 0.10671890 
750, 0.09731450 
750, 0.09771180 
750, 0.09300100 
750, 0.09404210 
750, 0.09061250 
750, 0.09305710 
750, 0.09365360 
750, 0.09298790 
750, 0.09513280 
750, 0.10315760 
750, 0.10429530 
750, 0.10190430 
750, 0.12326880 
750, 0.10677380 
750, 0.10434710 
750, 0.10602400 
750, 0.10339920 
760, 0.10383720 
760, 0.12228120 
760, 0.11678420 
760, 0.12776040 
760, 0.24433590 
760, 0.10142470 
760, 0.10374220 
760, 0.10302690 
760, 0.11014260 
760, 0.10622340 
760, 0.11066330 
760, 0.11233330 
760, 0.11068660 
760, 0.10473880 
760, 0.10388200 
760, 0.11663980 
760, 0.11121480 
760, 0.10557490 
760, 0.10926670 
760, 0.10796290 
770, 0.10095790 
770, 0.09328080 
770, 0.11218850 
770, 0.10366950 
770, 0.10176760 
770, 0.10267750 
770, 0.10468610 
770, 0.09880670 
770, 0.09734280 
770, 0.10500560 
770, 0.10121570 
770, 0.10054480 
770, 0.09840460 
770, 0.11152370 
770, 0.11007070 
770, 0.10826340 
770, 0.10156810 
770, 0.10359810 
770, 0.09662320 
770, 0.09660380 
780, 0.10836850 
780, 0.11670280 
780, 0.12976880 
780, 0.14858940 
780, 0.11008790 
780, 0.11407550 
780, 0.11669860 
780, 0.11200530 
780, 0.11066530 
780, 0.11213980 
780, 0.12193820 
780, 0.10944080 
780, 0.10990050 
780, 0.11389480 
780, 0.11282550 
780, 0.10938570 
780, 0.11050750 
780, 0.11691270 
780, 0.11078850 
780, 0.11323330 
790, 0.10846830 
790, 0.10641290 
790, 0.10449520 
790, 0.12000660 
790, 0.10911130 
790, 0.09796450 
790, 0.09876330 
790, 0.10449760 
790, 0.10124490 
790, 0.10113810 
790, 0.11974730 
790, 0.10511950 
790, 0.10071970 
790, 0.09610060 
790, 0.10979400 
790, 0.10034370 
790, 0.10178750 
790, 0.15793860 
790, 0.10513330 
790, 0.11814300 
800, 0.16224260 
800, 0.11152000 
800, 0.11065460 
800, 0.11878030 
800, 0.11671030 
800, 0.10968060 
800, 0.10795790 
800, 0.13159010 
800, 0.11006970 
800, 0.10468520 
800, 0.10853140 
800, 0.10481560 
800, 0.10143580 
800, 0.10460300 
800, 0.11245440 
800, 0.10665900 
800, 0.10880840 
800, 0.11026750 
800, 0.11474050 
800, 0.10703790 
810, 0.11259590 
810, 0.11736190 
810, 0.11474670 
810, 0.11249090 
810, 0.11675860 
810, 0.12231810 
810, 0.11166160 
810, 0.11300200 
810, 0.11460100 
810, 0.10456560 
810, 0.10338610 
810, 0.11349120 
810, 0.10849460 
810, 0.10500850 
810, 0.11626630 
810, 0.11229340 
810, 0.10442540 
810, 0.11243150 
810, 0.11186040 
810, 0.10754140 
820, 0.11159520 
820, 0.12893780 
820, 0.11596130 
820, 0.11701100 
820, 0.11442710 
820, 0.11050640 
820, 0.10680280 
820, 0.11436390 
820, 0.10671530 
820, 0.10858990 
820, 0.12149330 
820, 0.11398930 
820, 0.11371120 
820, 0.10716980 
820, 0.11549320 
820, 0.11061610 
820, 0.12545420 
820, 0.16294570 
820, 0.10517310 
820, 0.10511860 
830, 0.11361420 
830, 0.12303740 
830, 0.11653550 
830, 0.12445250 
830, 0.11841050 
830, 0.11870450 
830, 0.11659290 
830, 0.13268010 
830, 0.12188380 
830, 0.12065900 
830, 0.21211650 
830, 0.12845710 
830, 0.11126320 
830, 0.11624170 
830, 0.11272190 
830, 0.11463910 
830, 0.12917840 
830, 0.11696620 
830, 0.11260760 
830, 0.11476410 
840, 0.12177360 
840, 0.11699000 
840, 0.12616250 
840, 0.14019710 
840, 0.12641540 
840, 0.11838040 
840, 0.12316090 
840, 0.12709650 
840, 0.12971950 
840, 0.12570990 
840, 0.13981260 
840, 0.13953450 
840, 0.17278510 
840, 0.16470510 
840, 0.15890130 
840, 0.19609270 
840, 0.16523840 
840, 0.22138810 
840, 0.23416130 
840, 0.17091740 
850, 0.16147130 
850, 0.18544680 
850, 0.19166260 
850, 0.18078770 
850, 0.13814560 
850, 0.12893140 
850, 0.13282090 
850, 0.12793660 
850, 0.13037280 
850, 0.14114810 
850, 0.13257070 
850, 0.14281650 
850, 0.12855360 
850, 0.11745400 
850, 0.12373670 
850, 0.12507460 
850, 0.12125330 
850, 0.11795110 
850, 0.12913600 
850, 0.12520420 
860, 0.13252870 
860, 0.15659080 
860, 0.15898360 
860, 0.13054040 
860, 0.13266310 
860, 0.13332900 
860, 0.12881630 
860, 0.13193580 
860, 0.13924700 
860, 0.12996890 
860, 0.13004150 
860, 0.13568560 
860, 0.12860940 
860, 0.13753710 
860, 0.16463700 
860, 0.13192230 
860, 0.16101250 
860, 0.13061530 
860, 0.12752150 
860, 0.13606200 
870, 0.12244140 
870, 0.12113190 
870, 0.12435610 
870, 0.12752930 
870, 0.11644680 
870, 0.11904610 
870, 0.12476320 
870, 0.11876690 
870, 0.11863570 
870, 0.12436040 
870, 0.11684890 
870, 0.11555310 
870, 0.12242320 
870, 0.12066250 
870, 0.11820860 
870, 0.12136580 
870, 0.12820890 
870, 0.11834840 
870, 0.11542680 
870, 0.13030710 
880, 0.12347660 
880, 0.12994070 
880, 0.13420670 
880, 0.13480910 
880, 0.11333590 
880, 0.12515960 
880, 0.11775650 
880, 0.12559090 
880, 0.12715100 
880, 0.12367430 
880, 0.12888950 
880, 0.13108740 
880, 0.12107650 
880, 0.11834500 
880, 0.12112490 
880, 0.12939100 
880, 0.12402330 
880, 0.14745020 
880, 0.12061850 
880, 0.11766770 
890, 0.14146820 
890, 0.14037210 
890, 0.14036110 
890, 0.15252910 
890, 0.14093680 
890, 0.21810070 
890, 0.17248750 
890, 0.14051630 
890, 0.15599340 
890, 0.12844860 
890, 0.19942680 
890, 0.19752830 
890, 0.16200710 
890, 0.17667120 
890, 0.18870720 
890, 0.19383350 
890, 0.18578060 
890, 0.24489440 
890, 0.20398730 
890, 0.14300480 
900, 0.19118760 
900, 0.20835700 
900, 0.19976960 
900, 0.18265900 
900, 0.19412010 
900, 0.12698340 
900, 0.13919410 
900, 0.17538300 
900, 0.12870730 
900, 0.20594870 
900, 0.13551920 
900, 0.13154970 
900, 0.20556740 
900, 0.12988850 
900, 0.14426670 
900, 0.20578170 
900, 0.14212860 
900, 0.19048780 
900, 0.13532960 
900, 0.14266860 
910, 0.20788380 
910, 0.22015580 
910, 0.23896210 
910, 0.16184680 
910, 0.15178130 
910, 0.26059000 
910, 0.14551080 
910, 0.19530710 
910, 0.17199670 
910, 0.14314780 
910, 0.13991400 
910, 0.19541040 
910, 0.21374870 
910, 0.16380570 
910, 0.13785230 
910, 0.15986780 
910, 0.18199600 
910, 0.25720680 
910, 0.28086380 
910, 0.28913920 
920, 0.20478680 
920, 0.22609800 
920, 0.17934400 
920, 0.22369160 
920, 0.16615630 
920, 0.28269980 
920, 0.17099840 
920, 0.21642860 
920, 0.17161480 
920, 0.18544170 
920, 0.17770450 
920, 0.18101450 
920, 0.19733220 
920, 0.13520040 
920, 0.19488340 
920, 0.12399270 
920, 0.19070250 
920, 0.20910760 
920, 0.16944340 
920, 0.21464250 
930, 0.20669790 
930, 0.21034310 
930, 0.18996030 
930, 0.18829490 
930, 0.30135390 
930, 0.31161060 
930, 0.22127190 
930, 0.26088980 
930, 0.27526830 
930, 0.23527920 
930, 0.17747520 
930, 0.19888540 
930, 0.17943400 
930, 0.17946110 
930, 0.15328760 
930, 0.17751510 
930, 0.31220770 
930, 0.30664800 
930, 0.23888320 
930, 0.22422050 
940, 0.22594430 
940, 0.39722990 
940, 0.35893790 
940, 0.23139990 
940, 0.17690080 
940, 0.17490740 
940, 0.33311850 
940, 0.17332250 
940, 0.22736050 
940, 0.15469900 
940, 0.19383360 
940, 0.16235760 
940, 0.16984570 
940, 0.23250860 
940, 0.15592080 
940, 0.31458310 
940, 0.18648890 
940, 0.23039210 
940, 0.23423860 
940, 0.21738400 
950, 0.13668820 
950, 0.22546150 
950, 0.14378290 
950, 0.18531600 
950, 0.20842830 
950, 0.17836880 
950, 0.15697460 
950, 0.13935840 
950, 0.16772150 
950, 0.22522580 
950, 0.12752290 
950, 0.16398840 
950, 0.22891990 
950, 0.21966780 
950, 0.20781190 
950, 0.18993360 
950, 0.21451110 
950, 0.19297890 
950, 0.21422980 
950, 0.19710580 
960, 0.21899990 
960, 0.24730110 
960, 0.25598820 
960, 0.23750230 
960, 0.24429560 
960, 0.23539950 
960, 0.21345740 
960, 0.30943380 
960, 0.32371920 
960, 0.33788550 
960, 0.24667380 
960, 0.26770900 
960, 0.29823220 
960, 0.32737610 
960, 0.33335090 
960, 0.23688780 
960, 0.28971850 
960, 0.23663660 
960, 0.29756440 
960, 0.24840950 
970, 0.24447710 
970, 0.27055480 
970, 0.22244770 
970, 0.22724190 
970, 0.21947950 
970, 0.18445070 
970, 0.26894340 
970, 0.18406310 
970, 0.25318290 
970, 0.20916690 
970, 0.27094620 
970, 0.23673770 
970, 0.28410840 
970, 0.22951910 
970, 0.23807150 
970, 0.16907450 
970, 0.24864400 
970, 0.18279670 
970, 0.23696710 
970, 0.21829840 
980, 0.17656720 
980, 0.24734470 
980, 0.22358330 
980, 0.21962590 
980, 0.15958650 
980, 0.20485940 
980, 0.20279270 
980, 0.25207760 
980, 0.23054190 
980, 0.17164080 
980, 0.23221160 
980, 0.23164570 
980, 0.20524580 
980, 0.22150410 
980, 0.16397040 
980, 0.19642620 
980, 0.19173860 
980, 0.16875380 
980, 0.24866520 
980, 0.20692620 
990, 0.22435510 
990, 0.25980230 
990, 0.23420780 
990, 0.22131240 
990, 0.22039550 
990, 0.17365710 
990, 0.23092070 
990, 0.16141310 
990, 0.18493300 
990, 0.27519790 
990, 0.23747230 
990, 0.17648210 
990, 0.28730750 
990, 0.23421360 
990, 0.28755430 
990, 0.30242590 
990, 0.18035280 
990, 0.19935040 
990, 0.23273950 
990, 0.22787670 
1000, 0.23092640 
1000, 0.29411460 
1000, 0.22369720 
1000, 0.27025960 
1000, 0.17740070 
1000, 0.22995640 
1000, 0.17863500 
1000, 0.22064250 
1000, 0.24989910 
1000, 0.26575530 
1000, 0.24102390 
1000, 0.21997190 
1000, 0.18109300 
1000, 0.19027030 
1000, 0.19376450 
1000, 0.18406370 
1000, 0.29288490 
1000, 0.16632490 
1000, 0.22719140 
1000, 0.23179640 
